TiePointId,MunicipalityName,TiePointName,LPCSNorthing,LPCSEasting,PPCSNorthing,PPCSEasting,PRSNorthing,PRSEasting
5766,JONES,"CAD 253, BBM # 58",14717.74,40218.68,,,,
5767,JONES,"CAD 253, BBM # 59",19675.41,37205.81,,,,
5768,JONES,"CAD 253, BBM # 6",26208.68,26170.68,,,,
5769,JONES,"CAD 253, BBM # 60",19240.2,36811.94,,,,
5770,JONES,"CAD 253, BBM # 61",18937.16,36423.14,,,,
5771,JONES,"CAD 253, BBM # 62",17188,36592.15,,,,
5772,JONES,"CAD 253, BBM # 63",19143.91,34772.28,,,,
5773,JONES,"CAD 253, BBM # 64",16000.42,35200.33,,,,
5774,JONES,"CAD 253, BBM # 65",13505.74,32716.83,,,,
5775,JONES,"CAD 253, BBM # 66",16770.02,33805.15,,,,
5776,JONES,"CAD 253, BBM # 67",17938.92,33316.76,,,,
5777,JONES,"CAD 253, BBM # 68",31739.49,39434.09,,,,
5778,JONES,"CAD 253, BBM # 69",30658.39,39705.57,,,,
5779,JONES,"CAD 253, BBM # 7",24990.92,27626.27,,,,
5780,JONES,"CAD 253, BBM # 70",30866.23,39209.26,,,,
5781,JONES,"CAD 253, BBM # 71",34371.09,33219.33,,,,
5782,JONES,"CAD 253, BBM # 72",35551.74,32384.09,,,,
5783,JONES,"CAD 253, BBM # 73",27705.79,41384.5,,,,
5784,JONES,"CAD 253, BBM # 74",12232.6,33835.28,,,,
5785,JONES,"CAD 253, BBM # 75",21774,19191.33,,,,
5786,JONES,"CAD 253, BBM # 76",25944.3,17504.82,,,,
5787,JONES,"CAD 253, BBM # 77",30119.79,20387.46,,,,
5788,JONES,"CAD 253, BBM # 78",32891.96,25923.44,,,,
5789,JONES,"CAD 253, BBM # 79",35551.74,30168.09,,,,
5790,JONES,"CAD 253, BBM # 8",24911.42,28120.81,,,,
5791,JONES,"CAD 253, BBM # 80",20396.66,33826.61,,,,
5792,JONES,"CAD 253, BBM # 9",24316.84,26422.88,,,,
5793,JONES,"CAD 253, BLLM # 1",30000,30000,,,,
5794,JONES,"CAD 253, BLLM # 10",29304.16,27621.64,,,,
5795,JONES,"CAD 253, BLLM # 11",25467.84,26887.38,,,,
5796,JONES,"CAD 253, BLLM # 12",25370.01,26863.96,,,,
5797,JONES,"CAD 253, BLLM # 13",23494.96,26830.97,,,,
5798,JONES,"CAD 253, BLLM # 14",23387.25,26764.58,,,,
5799,JONES,"CAD 253, BLLM # 15",22097.92,24791.86,,,,
5800,JONES,"CAD 253, BLLM # 16",21899.66,24603.64,,,,
5801,JONES,"CAD 253, BLLM # 17",20392.18,21029.32,,,,
5802,JONES,"CAD 253, BLLM # 18",20205,20910.59,,,,
5803,JONES,"CAD 253, BLLM # 19",33766.21,31094.17,,,,
5804,JONES,"CAD 253, BLLM # 2",29899.9,30040.97,,,,
5805,JONES,"CAD 253, BLLM # 20",33654.85,31163.81,,,,
5806,JONES,"CAD 253, BLLM # 21",30698.93,33674.38,,,,
5807,JONES,"CAD 253, BLLM # 22",30640.37,33648.55,,,,
5808,JONES,"CAD 253, BLLM # 23",25422.16,35336.14,,,,
5809,JONES,"CAD 253, BLLM # 24",25334.12,35384.94,,,,
5810,JONES,"CAD 253, BLLM # 25",23746.45,34597.97,,,,
5811,JONES,"CAD 253, BLLM # 26",23534.66,34480.51,,,,
5812,JONES,"CAD 253, BLLM # 27",23275.26,36900.23,,,,
5813,JONES,"CAD 253, BLLM # 28",23050.11,36938.57,,,,
5815,JONES,"CAD 253, BLLM # 3",32146.78,29663.01,,,,
5816,JONES,"CAD 253, BLLM # 30",14457.95,34086.99,,,,
5817,JONES,"CAD 253, BLLM # 31",17176.46,38250.3,,,,
5818,JONES,"CAD 253, BLLM # 32",19995.28,38780.29,,,,
5819,JONES,"CAD 253, BLLM # 33",20086.78,38721.16,,,,
5820,JONES,"CAD 253, BLLM # 34",21564.32,38824.24,,,,
5821,JONES,"CAD 253, BLLM # 35",21458.85,38825.68,,,,
5822,JONES,"CAD 253, BLLM # 36",28386.92,45522.17,,,,
5823,JONES,"CAD 253, BLLM # 37",28360.13,45687.57,,,,
5824,JONES,"CAD 253, BLLM # 38",27508.49,45742.19,,,,
5825,JONES,"CAD 253, BLLM # 39",27447.67,45545.48,,,,
5826,JONES,"CAD 253, BLLM # 4",32425.91,29629.4,,,,
5827,JONES,"CAD 253, BLLM # 40",25669.49,47587.84,,,,
5828,JONES,"CAD 253, BLLM # 41",25592.33,47684.3,,,,
5829,JONES,"CAD 253, BLLM # 42",25822.67,17590,,,,
5830,JONES,"CAD 253, BLLM # 43",25944.3,17504.82,,,,
5831,JONES,"CAD 253, BLLM # 44",20405.68,35867.17,,,,
5832,JONES,"CAD 253, BLLM # 45",20672.15,25735.35,,,,
5833,JONES,"CAD 253, BLLM # 46",28253.28,40102.25,,,,
5834,JONES,"CAD 253, BLLM # 47",28175.32,40188.61,,,,
5835,JONES,"CAD 253, BLLM # 48",20757.47,21654.91,,,,
5836,JONES,"CAD 253, BLLM # 49",20782.41,21771.31,,,,
5837,JONES,"CAD 253, BLLM # 5",33167.51,27886.06,,,,
5838,JONES,"CAD 253, BLLM # 50",25611.29,31230.86,,,,
5839,JONES,"CAD 253, BLLM # 51",25533.09,31298.48,,,,
5840,JONES,"CAD 253, BLLM # 6",33094.83,27574.64,,,,
5841,JONES,"CAD 253, BLLM # 7",31183.07,27432.91,,,,
5842,JONES,"CAD 253, BLLM # 8",31187.03,27079.3,,,,
5843,JONES,"CAD 253, BLLM # 9",29306.41,27966.73,,,,
5845,JONES,"CAD 253, FZ # 10",34371.09,33219.33,,,,
5846,JONES,"CAD 253, FZ # 11",31709.79,34499.51,,,,
5847,JONES,"CAD 253, FZ # 12",30670.9,36587.2,,,,
5848,JONES,"CAD 253, FZ # 13",31739.49,39434.09,,,,
5849,JONES,"CAD 253, FZ # 14",30658.39,39715.57,,,,
5850,JONES,"CAD 253, FZ # 15",30866.23,39209.2,,,,
5851,JONES,"CAD 253, FZ # 19",28654.13,34210.83,,,,
5853,JONES,"CAD 253, FZ # 23",28013.47,39159.59,,,,
5854,JONES,"CAD 253, FZ # 24",28974.18,39679.96,,,,
5855,JONES,"CAD 253, FZ # 25",29753.22,40610.71,,,,
5856,JONES,"CAD 253, FZ # 26",29458.88,43051.69,,,,
5857,JONES,"CAD 253, FZ # 27",28361.49,43107.93,,,,
5858,JONES,"CAD 253, FZ # 29",30087.63,46519.3,,,,
5859,JONES,"CAD 253, FZ # 31",28477.83,46436.79,,,,
5860,JONES,"CAD 253, FZ # 33",26018.7,48930.3,,,,
5861,JONES,"CAD 253, FZ # 34",28433.02,48218.21,,,,
5862,JONES,"CAD 253, FZ # 35",23593.7,48218.21,,,,
5863,JONES,"CAD 253, FZ # 36",23164.78,47310.52,,,,
5864,JONES,"CAD 253, FZ # 37",22793.7,45565.57,,,,
5865,JONES,"CAD 253, FZ # 39",20634.03,44735.51,,,,
5866,JONES,"CAD 253, FZ # 4",26117.37,43378.73,,,,
5867,JONES,"CAD 253, FZ # 41",22155.46,43638.36,,,,
5868,JONES,"CAD 253, FZ # 42",20043.59,41834.21,,,,
5869,JONES,"CAD 253, FZ # 43",18957.19,40539.23,,,,
5872,JONES,"CAD 253, FZ # 47",14717.74,40218.68,,,,
5873,JONES,"CAD 253, FZ # 50",12137.36,34745.05,,,,
5874,JONES,"CAD 253, FZ # 51",12232.6,33835.22,,,,
5875,JONES,"CAD 253, FZ # 53",13505.74,32716.83,,,,
5876,JONES,"CAD 253, FZ # 54",16770.02,33805.15,,,,
5877,JONES,"CAD 253, FZ # 55",17938.92,33316.76,,,,
5878,JONES,"CAD 253, FZ # 56",21780.09,34577.91,,,,
5879,JONES,"CAD 253, FZ # 57",22551.94,33524.69,,,,
5880,JONES,"CAD 253, FZ # 58",26200.2,31862.79,,,,
5881,JONES,"CAD 253, FZ # 59",25283.8,30126.19,,,,
5882,JONES,"CAD 253, FZ # 64",26889.17,28318.95,,,,
5883,JONES,"CAD 253, FZ # 67",24378.47,27574.33,,,,
5884,JONES,"CAD 253, FZ # 69",22623.95,27299.17,,,,
5885,JONES,"CAD 253, FZ # 70",22861.93,26870.16,,,,
5886,JONES,"CAD 253, FZ # 71",22592.97,26481.19,,,,
5887,JONES,"CAD 253, FZ # 9",35551.74,32384.09,,,,
5888,JONES,"CAD 253, MBM#1=PBM#1",12137.36,34745.05,,,,
5889,JONES,"CAD 253, MBM # 10",35551.74,30168.09,,,,
5890,JONES,"CAD 253, MBM#2=PBM#2",12232.6,33835.22,,,,
5891,JONES,"CAD 253, MBM#3=PBM#3",15781.92,11173.33,,,,
5892,JONES,"CAD 253, MBM # 4",25944.3,17504.82,,,,
5893,JONES,"CAD 253, MBM # 5",28662.88,19401.29,,,,
5894,JONES,"CAD 253, MBM # 6",30119.79,20387.46,,,,
5895,JONES,"CAD 253, MBM # 7",31601.6,24458.71,,,,
5896,JONES,"CAD 253, MBM # 8",32891.96,25923.44,,,,
5897,JONES,"CAD 253, MBM # 9",35956.6,28966.51,,,,
5901,JONES,"CAD 253, FZ # 3",26929.18,42998.53,,,,
5902,JONES,"CAD 253, BBM # 1",30242.67,31029.92,,,,
5903,JONES,"CAD 253, BBM # 10",29662.45,25892.73,,,,
5904,JONES,"CAD 253, BBM # 11",30270.98,27055.7,,,,
5905,JONES,"CAD 253, BBM # 12",30795.36,28826.01,,,,
5906,JONES,"CAD 253, BBM # 13",31682.61,29709.9,,,,
5907,JONES,"CAD 253, BBM # 14",31053.64,30846.25,,,,
5908,JONES,"CAD 253, BBM # 15",31654.22,32224.23,,,,
5909,JONES,"CAD 253, BBM # 16",31742.32,33836.25,,,,
5910,JONES,"CAD 253, BBM # 17",30607.55,25911.65,,,,
5911,JONES,"CAD 253, BBM # 18",29478.53,32834.31,,,,
5912,JONES,"CAD 253, BBM # 19",30973.25,32701.73,,,,
5913,JONES,"CAD 253, BBM # 2",28925.43,28954.08,,,,
5914,JONES,"CAD 253, BBM # 20",29339.59,31836.32,,,,
5915,JONES,"CAD 253, BBM # 21",27764.45,31654.53,,,,
5916,JONES,"CAD 253, BBM # 22",27655.5,32882.98,,,,
5917,JONES,"CAD 253, BBM # 23",26975.84,33276.25,,,,
5918,SAN AGUSTIN,"CAD 253, BBM # 24",24853.2,34034.59,,,,
6278,NAGUILIAN,"CAD 389-D, BBM # 10",,,1882733.17,587693.73,,
6279,NAGUILIAN,"CAD 389-D, BBM # 11",,,1881902.38,587179.97,,
6280,NAGUILIAN,"CAD 389-D, BBM # 12",,,1883161.57,586965.48,,
6281,NAGUILIAN,"CAD 389-D, BBM # 13",,,1879840.75,588497.77,,
6282,NAGUILIAN,"CAD 389-D, BBM # 14",,,1879210.8,589308.16,,
6283,NAGUILIAN,"CAD 389-D, BBM # 15",,,1878682.39,589971.24,,
6284,NAGUILIAN,"CAD 389-D, BBM # 16",,,1874772,589793.88,,
6285,NAGUILIAN,"CAD 389-D, BBM # 17",,,1875099.25,591248.04,,
6286,NAGUILIAN,"CAD 389-D, BBM # 18",,,1874285.14,589436.55,,
6287,NAGUILIAN,"CAD 389-D, BBM # 19",,,1872700.52,591807.83,,
6288,NAGUILIAN,"CAD 389-D, BBM # 20",,,1872620.92,592910.18,,
6289,NAGUILIAN,"CAD 389-D, BBM # 21",,,1872486.42,593709.82,,
6290,NAGUILIAN,"CAD 389-D, BBM # 22",,,1872647.43,594475.9,,
6291,NAGUILIAN,"CAD 389-D, BBM # 23",,,1871462.79,594798.57,,
6292,NAGUILIAN,"CAD 389-D, BBM # 24",,,1874136.74,595445.82,,
6293,NAGUILIAN,"CAD 389-D, BBM # 25",,,1871933.02,597501.32,,
6294,NAGUILIAN,"CAD 389-D, BBM # 26",,,1872683.43,599670.11,,
6295,NAGUILIAN,"CAD 389-D, BBM # 27",,,1868132.05,598355.98,,
6296,NAGUILIAN,"CAD 389-D, BBM # 28",,,1873114,596496.77,,
6297,NAGUILIAN,"CAD 389-D, BBM # 29",,,1875883.77,597069.31,,
6298,NAGUILIAN,"CAD 389-D, BBM # 30",,,1875486.42,598177.07,,
6299,NAGUILIAN,"CAD 389-D, BBM # 31",,,1875529.27,599661.69,,
6300,NAGUILIAN,"CAD 389-D, BBM # 32",,,1878623.2,590183.47,,
6301,NAGUILIAN,"CAD 389-D, BBM # 33",,,1877680.37,589605.38,,
6302,NAGUILIAN,"CAD 389-D, BBM # 34",,,1877532.15,589669.74,,
6303,NAGUILIAN,"CAD 389-D, BBM # 35",,,1877557.28,589957.6,,
6304,NAGUILIAN,"CAD 389-D, BBM # 36",,,1876474.44,590233.48,,
6305,NAGUILIAN,"CAD 389-D, BBM # 37",,,1884784.55,593181.02,,
6306,NAGUILIAN,"CAD 389-D, BBM # 38",,,1884060.69,594799.59,,
6307,NAGUILIAN,"CAD 389-D, BBM # 39",,,1882568.77,594449.88,,
6308,NAGUILIAN,"CAD 389-D, BBM # 4",,,1881018.16,587407.62,,
6310,NAGUILIAN,"CAD 389-D, BBM # 41",,,1880516.93,598075.89,,
6311,NAGUILIAN,"CAD 389-D, BBM # 42",,,1882401.31,598529.05,,
6312,NAGUILIAN,"CAD 389-D, BBM # 43",,,1881881.19,597248.37,,
6313,NAGUILIAN,"CAD 389-D, BBM # 5",,,1882523.67,593074.66,,
6314,NAGUILIAN,"CAD 389-D, BBM # 9",,,1882839.06,588228.54,,
6316,NAGUILIAN,"CAD 389-D, BLLM # 2",,,1875479.73,589985.45,,
6317,NAGUILIAN,"CAD 389-D, MBM # 11",,,1882819.83,586646.18,,
6318,NAGUILIAN,"CAD 389-D, MBM # 12",,,1882907.36,586692.88,,
6319,NAGUILIAN,"CAD 389-D, MBM # 13",,,1882875.7,586755.63,,
6320,NAGUILIAN,"CAD 389-D, MBM # 14",,,1883201.84,586830.99,,
6321,NAGUILIAN,"CAD 389-D, MBM # 16",,,1885629.06,591883.11,,
6322,NAGUILIAN,"CAD 389-D, MBM # 17",,,1880061.78,598645.58,,
6323,NAGUILIAN,"CAD 389-D, MBM # 18",,,1879711.61,599789.68,,
6324,NAGUILIAN,"CAD 389-D, MBM # 4",,,1881041.9,586700.08,,
6325,NAGUILIAN,"CAD 389-D, MBM # 5",,,1881012.03,586517.47,,
6326,NAGUILIAN,"CAD 389-D, MBM # 6",,,1881441.46,586300.54,,
6328,REINA MERCEDES,"CAD 390-D, BBM # 27",,,1882125.46,584304.53,,
6329,REINA MERCEDES,"CAD 390-D, BBM # 28",,,1880970.8,585271.05,,
6330,REINA MERCEDES,"CAD 390-D, BBM # 30",,,1879099.09,580456.45,,
6331,REINA MERCEDES,"CAD 390-D, BBM # 36",,,1880940.49,584135.74,,
6332,REINA MERCEDES,"CAD 390-D, BBM # 37",,,1881019.26,58006.25,,
6333,REINA MERCEDES,"CAD 390-D, BBM # 38",,,1880863.27,579401.78,,
6334,REINA MERCEDES,"CAD 390-D, BBM # 39",,,1879423.58,579243.79,,
6335,REINA MERCEDES,"CAD 390-D, BBM # 41",,,1881891.03,580189.7,,
6336,REINA MERCEDES,"CAD 390-D, BLLM # 1",,,1878798.945,587857.464,,
6337,REINA MERCEDES,"CAD 390-D, BLLM # 2",,,1878917.674,587854.745,,
6338,REINA MERCEDES,"CAD 390-D, BLLM # 3",,,1880498.169,583087.548,,
6339,REINA MERCEDES,"CAD 390-D, BLLM # 4",,,1880371.244,583443.088,,
6340,REINA MERCEDES,"CAD 390-D, BLLM # 5",,,1879563.026,579296.813,,
6341,REINA MERCEDES,"CAD 390-D, BLLM # 6",,,1879728.699,578960.108,,
6342,REINA MERCEDES,"CAD 390-D, BBM # 40",,,1878434.48,581585.21,,
6343,REINA MERCEDES,"CAD 390-D, BBM # 42",,,1883981.34,580063.98,,
6344,REINA MERCEDES,"CAD 390-D, MBM # 10",,,1882278.67,586541.45,,
6345,REINA MERCEDES,"CAD 390-D, MBM # 11",,,1882763.39,586829.5,,
6346,REINA MERCEDES,"CAD 390-D, MBM # 12",,,1877794.66,581373.17,,
6347,REINA MERCEDES,"CAD 390-D, MBM # 13",,,1877469.7,580640.72,,
6348,REINA MERCEDES,"CAD 390-D, MBM # 14",,,1877677.61,579331.93,,
6349,REINA MERCEDES,"CAD 390-D, MBM # 15",,,1878054.78,579330.05,,
6350,REINA MERCEDES,"CAD 390-D, MBM # 5",,,1877848.45,578251.72,,
6351,REINA MERCEDES,"CAD 390-D, MBM # 6",,,1878108.05,577727.96,,
6352,REINA MERCEDES,"CAD 390-D, MBM # 7",,,1880921.55,577710.72,,
6353,REINA MERCEDES,"CAD 390-D, MBM # 8",,,1880342.6,586958.02,,
6354,REINA MERCEDES,"CAD 390-D, MBM # 9",,,1882518.22,586275.42,,
6355,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 1",,,1889700.275,559440.933,,
6356,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 10",,,1889704.757,559432.243,,
6357,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 138",,,1889585.544,559763.694,,
6358,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 141",,,1889767.462,560236.283,,
6359,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 142",,,1889735.728,560487.132,,
6360,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 143",,,1889607.251,560648.969,,
6361,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 144",,,1889579.656,560578.658,,
6362,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 145",,,1889601.174,560449.371,,
6363,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 107",,,1889923.421,559649.951,,
6364,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 146",,,1889513.059,560313.326,,
6365,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 15",,,1889620.178,559428.305,,
6366,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 153",,,1889530.296,559727.697,,
6367,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 154",,,1889486.248,559698.357,,
6368,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 16",,,1889880.979,559755.271,,
6369,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 161",,,1889398.102,560716.352,,
6370,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 162",,,1889393.499,560828.027,,
6371,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 34",,,1883066.47,605497.82,,
6372,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 35",,,1885757.99,599714.49,,
6373,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 36",,,1885821.05,599648.83,,
6374,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 37",,,1885199.67,596983.13,,
6375,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 38",,,1885507.25,596883.78,,
6376,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 5",,,1891211.49,589183.69,,
6377,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 6",,,1891055.45,588961.86,,
6378,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 7",,,1893915.8,583073.33,,
6379,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 8",,,1894187.21,582962.98,,
6380,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 9",,,1897487.45,587579.94,,
6381,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 108",,,1889995.904,559381.809,,
6382,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 110",,,1889985.699,559723.999,,
6383,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 118",,,1889844.76,559894.599,,
6384,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 119",,,1889842.11,559777.655,,
6385,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 120",,,1889805.872,559700.218,,
6386,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 121",,,1889892.547,559721.914,,
6387,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 122",,,1889895.559,559577.8,,
6388,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 123",,,1889825.414,559514.402,,
6389,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 124",,,1889777.864,559563.589,,
6390,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 125",,,1889711.974,559178.24,,
6391,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 126",,,1889926.18,559794.151,,
6392,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 129",,,1889550.17,559776.125,,
6393,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 130",,,1889661.301,559804.26,,
6394,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 131",,,1889723.141,559747.348,,
6395,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 133",,,1889679.243,559875.171,,
6396,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 134",,,1889660.95,559859.058,,
6397,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 135",,,1889743.465,559760.183,,
6398,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 17",,,1889635.996,559412.237,,
6399,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 171",,,1888788.942,560628.893,,
6400,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 174",,,1888491.765,560873.602,,
6401,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 18",,,1889602.935,559313.693,,
6402,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 19",,,1889623.928,559268.317,,
6403,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 20",,,1889623.928,559268.37,,
6404,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 21",,,1889585.912,559259.579,,
6405,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 22",,,1889579.893,559279.092,,
6406,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 221",,,1889472.046,560027.428,,
6407,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 28",,,1889420.409,559321.321,,
6408,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 32",,,1889437.59,559666.583,,
6409,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 34",,,1889127.059,559591.12,,
6410,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 39",,,1889468.867,559273.266,,
6411,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 4",,,1889667.809,559448.364,,
6412,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 41",,,1889418.01,559179.782,,
6413,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 44",,,1889562.012,559273.109,,
6414,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 48",,,1889751.806,559366.37,,
6415,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 49",,,1889586.39,559317.105,,
6416,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 5",,,1889667.149,559444.226,,
6417,ILAGAN CITY (CAPITAL),"CAD 403, BBM # 8",,,1889760.636,559395.64,,
6418,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 1",,,1896889.27,594524.09,,
6419,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 10",,,1897604.71,587794.19,,
6420,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 11",,,1900291.55,587406.87,,
6421,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 12",,,1900621.97,587477.77,,
6422,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 13",,,1899294.08,591883.02,,
6423,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 14",,,1898948.78,591943.72,,
6424,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 15",,,1898680.22,597408.75,,
6425,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 16",,,1898809.2,597552.8,,
6426,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 17",,,1901795.05,595482.24,,
6427,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 18",,,1901810.86,595295.1,,
6428,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 19",,,1904233.03,598862.61,,
6429,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 2",,,1897045.54,594478.12,,
6430,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 20",,,1904095.45,598931.73,,
6431,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 21",,,1900964.2,600190.19,,
6432,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 22",,,1900798.07,600275.3,,
6433,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 23",,,1897088.25,600324.24,,
6434,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 24",,,1896914.5,600580.41,,
6435,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 25",,,1893486.44,601699.11,,
6436,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 26",,,1893476,601531.19,,
6437,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 27",,,1893311.78,596013.81,,
6438,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 28",,,1893693.52,595715.77,,
6439,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 29",,,1894195.83,606456.06,,
6440,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 30",,,1894409.99,606563.79,,
6442,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 32",,,1890137.86,601989.2,,
6443,ILAGAN CITY (CAPITAL),"CAD 403, BLLM # 33",,,1883037.28,605673.98,,
6527,DELFIN ALBANO,"CAD 486-D, BBM # 1",,,1916338.36,583007.62,,
6528,DELFIN ALBANO,"CAD 486-D, BBM # 10",,,1908936.19,584652.26,,
6529,DELFIN ALBANO,"CAD 486-D, BBM # 11",,,1908236.33,584958.84,,
6530,DELFIN ALBANO,"CAD 486-D, BBM # 12",,,1916675.97,581170.58,,
6531,DELFIN ALBANO,"CAD 486-D, BBM # 13",,,1916362.88,581427.68,,
6532,DELFIN ALBANO,"CAD 486-D, BBM # 14",,,1917351.64,580781.27,,
6533,DELFIN ALBANO,"CAD 486-D, BBM # 15",,,1917431.48,580678.58,,
6534,DELFIN ALBANO,"CAD 486-D, BBM # 16",,,1917251.669,580210.797,,
6535,DELFIN ALBANO,"CAD 486-D, BBM # 17",,,1917485.92,580609.57,,
6536,DELFIN ALBANO,"CAD 486-D, BBM # 18",,,1916789.8,581508.68,,
6537,DELFIN ALBANO,"CAD 486-D, BBM # 19",,,1917919.41,580267.97,,
6538,DELFIN ALBANO,"CAD 486-D, BBM # 2",,,1915668.75,583274.35,,
6539,DELFIN ALBANO,"CAD 486-D, BBM # 20",,,1918202.4,580090.55,,
6540,DELFIN ALBANO,"CAD 486-D, BBM # 21",,,1918199.13,580950.21,,
6541,DELFIN ALBANO,"CAD 486-D, BBM # 22",,,1917936.3,581130.35,,
6542,DELFIN ALBANO,"CAD 486-D, BBM # 23",,,1917691.12,581551.37,,
6543,DELFIN ALBANO,"CAD 486-D, BBM # 24",,,1918457.85,580860.67,,
6544,DELFIN ALBANO,"CAD 486-D, BBM # 25",,,1916991.64,581629.77,,
6545,DELFIN ALBANO,"CAD 486-D, BBM # 26",,,1915470.68,579530.25,,
6546,DELFIN ALBANO,"CAD 486-D, BBM # 27",,,1915735.5,578042.45,,
6547,DELFIN ALBANO,"CAD 486-D, BBM # 28",,,1914705.78,578065.22,,
6548,DELFIN ALBANO,"CAD 486-D, BBM # 29",,,1915293.48,580364.08,,
6549,DELFIN ALBANO,"CAD 486-D, BBM # 3",,,1915814.01,582110.9,,
6550,DELFIN ALBANO,"CAD 486-D, BBM # 30",,,1914292.8,580214.02,,
6551,DELFIN ALBANO,"CAD 486-D, BBM # 31",,,1914261.32,580294.04,,
6552,DELFIN ALBANO,"CAD 486-D, BBM # 32",,,1913632.06,580410.29,,
6554,DELFIN ALBANO,"CAD 486-D, BBM # 34",,,1912322.96,580987.56,,
